item_id,category,architecture,run_index,completion_tokens,wall_clock_s,auto_length_chars,auto_expect_lang,auto_likely_lang,auto_drift_flag,auto_script_mixed,auto_turkish_hits,auto_apostrophe_variants,auto_empty,auto_chrf,auto_ref_match
reas_010,reas,sequential,1,136,52.0,6,uz,unknown,True,False,0,0,False,,
reas_010,reas,sequential,2,219,52.2,46,uz,unknown,True,False,0,1,False,,
reas_011,reas,sequential,0,397,54.2,57,uz,uz,False,False,0,1,False,,
reas_011,reas,sequential,1,442,52.7,57,uz,uz,False,False,0,1,False,,
reas_011,reas,sequential,2,467,53.3,57,uz,uz,False,False,0,1,False,,
reas_012,reas,sequential,0,199,87.8,11,uz,unknown,True,False,0,1,False,,
reas_012,reas,sequential,1,180,51.9,11,uz,unknown,True,False,0,1,False,,
reas_012,reas,sequential,2,235,53.9,25,uz,unknown,True,False,0,1,False,,
reas_013,reas,sequential,0,213,52.4,50,uz,unknown,True,False,0,0,False,,
reas_013,reas,sequential,1,184,52.3,50,uz,unknown,True,False,0,0,False,,
reas_013,reas,sequential,2,121,52.7,50,uz,unknown,True,False,0,0,False,,
reas_014,reas,sequential,0,88,52.0,1,uz,unknown,True,False,0,0,False,,
reas_014,reas,sequential,1,158,51.9,1,uz,unknown,True,False,0,0,False,,
reas_014,reas,sequential,2,127,51.9,17,uz,uz,False,False,0,0,False,,
reas_015,reas,sequential,0,117,52.7,6,uz,unknown,True,False,0,0,False,,
reas_015,reas,sequential,1,66,52.2,6,uz,unknown,True,False,0,0,False,,
reas_015,reas,sequential,2,85,51.8,6,uz,unknown,True,False,0,0,False,,
reas_016,reas,sequential,0,294,52.3,259,uz,uz,False,False,0,1,False,,
reas_016,reas,sequential,1,372,52.7,273,uz,uz,False,False,0,1,False,,
reas_016,reas,sequential,2,153,52.1,39,uz,unknown,True,False,0,1,False,,
reas_017,reas,sequential,0,337,52.2,97,uz,uz,False,False,0,1,False,,
reas_017,reas,sequential,1,341,52.2,91,uz,uz,False,False,0,1,False,,
reas_017,reas,sequential,2,332,70.2,80,uz,uz,False,False,0,1,False,,
reas_018,reas,sequential,0,164,52.0,4,uz,unknown,True,False,0,0,False,,
reas_018,reas,sequential,1,177,52.3,50,uz,unknown,True,False,0,1,False,,
reas_018,reas,sequential,2,177,52.1,13,uz,unknown,True,False,0,0,False,,
reas_019,reas,sequential,0,231,52.1,74,uz,unknown,True,False,0,1,False,,
reas_019,reas,sequential,1,235,52.0,74,uz,unknown,True,False,0,1,False,,
reas_019,reas,sequential,2,207,52.1,66,uz,unknown,True,False,0,1,False,,
reas_020,reas,sequential,0,135,51.9,37,uz,uz,False,False,0,0,False,,
reas_020,reas,sequential,1,151,52.2,37,uz,uz,False,False,0,0,False,,
reas_020,reas,sequential,2,140,54.7,37,uz,uz,False,False,0,0,False,,
reas_021,reas,sequential,0,403,61.3,2,uz,unknown,True,False,0,0,False,,
reas_021,reas,sequential,1,445,54.0,27,uz,unknown,True,False,0,0,False,,
reas_021,reas,sequential,2,386,52.8,20,uz,unknown,True,False,0,0,False,,
reas_022,reas,sequential,0,138,52.2,6,uz,unknown,True,False,0,0,False,,
reas_022,reas,sequential,1,117,51.9,8,uz,unknown,True,False,0,0,False,,
reas_022,reas,sequential,2,112,51.9,8,uz,unknown,True,False,0,0,False,,
reas_023,reas,sequential,0,318,52.7,5,uz,unknown,True,False,0,0,False,,
reas_023,reas,sequential,1,257,52.3,5,uz,unknown,True,False,0,0,False,,
cult_002,cult,sequential,0,2204,61.0,2069,uz,uz,False,False,0,1,False,,
cult_002,cult,sequential,1,1968,59.5,2082,uz,uz,False,False,0,1,False,,
cult_003,cult,sequential,0,1906,58.2,2133,uz,uz,False,False,0,2,False,,
cult_003,cult,sequential,1,1626,58.0,1796,uz,uz,False,False,0,2,False,,
cult_007,cult,sequential,1,201,52.8,166,uz,uz,False,False,0,1,False,,
cult_016,cult,sequential,0,2110,59.6,2092,uz,uz,False,False,0,2,False,,
cult_016,cult,sequential,1,2484,60.5,2030,uz,uz,False,False,0,3,False,,
cult_019,cult,sequential,0,1227,56.0,1422,uz,uz,False,False,0,1,False,,
cult_019,cult,sequential,1,1970,59.3,2063,uz,uz,False,False,0,1,False,,
cult_019,cult,sequential,2,1439,56.5,1741,uz,uz,False,False,0,2,False,,
cult_025,cult,sequential,0,2220,59.5,2149,uz,uz,False,False,0,1,False,,
cult_025,cult,sequential,1,1973,58.8,2199,uz,uz,False,False,0,2,False,,
cult_025,cult,sequential,2,1852,59.4,2079,uz,uz,False,False,0,2,False,,
cult_027,cult,sequential,1,1428,57.8,1573,uz,uz,False,False,0,2,False,,
cult_027,cult,sequential,2,1785,58.3,2050,uz,uz,False,False,0,3,False,,
cult_030,cult,sequential,0,1850,58.3,2052,uz,uz,False,False,0,2,False,,
